001_08,002_08,0.137
098_13,106_13,-0.272
099_13,106_13,0.505
100_13,106_13,0.066
102_13,106_13,-0.399
103_13,106_13,0.076
104_13,106_13,0.458
105_13,106_13,0.120
001_08,236_14,0.172
002_08,236_14,0.140
003_08,236_14,-0.265
004_08,236_14,-0.200
005_08,236_14,-0.007
006_08,236_14,0.120
007_08,236_14,0.320
019_14,236_14,-0.100
020_14,236_14,-0.789
021_14,236_14,0.272
022_14,236_14,-0.181
023_14,236_14,-0.443
024_14,236_14,-0.466
025_14,236_14,-0.596
026_14,236_14,0.235
027_14,236_14,-0.129
028_14,236_14,-0.197
076_13,236_14,-0.165
077_13,236_14,-0.534
078_13,236_14,0.084
079_13,236_14,-0.252
080_13,236_14,-0.199
081_13,236_14,-0.196
082_13,236_14,-0.175
083_13,236_14,0.584
084_13,236_14,-0.040
085_13,236_14,-0.493
086_13,236_14,0.079
087_13,236_14,-0.782
089_13,236_14,-0.381
090_13,236_14,-0.237
091_13,236_14,-0.094
092_13,236_14,0.265
093_13,236_14,0.050
094_13,236_14,0.139
095_13,236_14,-0.538
096_13,236_14,-0.318
097_13,236_14,-0.514
098_13,236_14,-0.057
099_13,236_14,0.091
100_13,236_14,-0.284
102_13,236_14,0.072
103_13,236_14,0.728
104_13,236_14,-0.585
105_13,236_14,0.479
106_13,236_14,-0.238
001_08,237_14,-0.400
002_08,237_14,-0.087
003_08,237_14,-0.542
004_08,237_14,-0.112
005_08,237_14,0.177
006_08,237_14,0.105
007_08,237_14,0.016
019_14,237_14,-0.214
020_14,237_14,0.024
021_14,237_14,0.012
022_14,237_14,-0.003
023_14,237_14,-0.119
024_14,237_14,-0.250
025_14,237_14,0.107
026_14,237_14,-0.025
027_14,237_14,-0.147
028_14,237_14,0.271
076_13,237_14,-0.331
077_13,237_14,-0.355
078_13,237_14,-0.247
079_13,237_14,-0.160
080_13,237_14,-0.026
081_13,237_14,-0.209
082_13,237_14,-0.362
083_13,237_14,-0.135
084_13,237_14,-0.334
085_13,237_14,0.678
086_13,237_14,-0.226
087_13,237_14,0.305
089_13,237_14,-0.282
090_13,237_14,-0.057
091_13,237_14,-0.041
092_13,237_14,0.171
093_13,237_14,-0.110
094_13,237_14,-0.272
095_13,237_14,0.239
096_13,237_14,-0.749
097_13,237_14,0.140
098_13,237_14,0.343
099_13,237_14,0.022
100_13,237_14,-0.339
102_13,237_14,0.184
103_13,237_14,-0.126
104_13,237_14,-0.105
105_13,237_14,-0.350
106_13,237_14,-0.428
236_14,237_14,-0.401
001_08,238_14,0.220
002_08,238_14,0.301
003_08,238_14,0.356
004_08,238_14,-0.192
005_08,238_14,0.215
006_08,238_14,0.392
007_08,238_14,-0.042
019_14,238_14,-0.530
020_14,238_14,-0.636
021_14,238_14,-0.134
022_14,238_14,-0.006
023_14,238_14,-0.293
024_14,238_14,-0.249
025_14,238_14,-0.438
026_14,238_14,0.406
027_14,238_14,0.720
028_14,238_14,0.190
076_13,238_14,0.430
077_13,238_14,-0.040
078_13,238_14,0.344
079_13,238_14,0.386
080_13,238_14,0.033
081_13,238_14,-0.048
082_13,238_14,0.387
083_13,238_14,0.048
084_13,238_14,0.619
085_13,238_14,-0.902
086_13,238_14,0.411
087_13,238_14,-0.771
089_13,238_14,0.208
090_13,238_14,0.393
091_13,238_14,-0.345
092_13,238_14,-0.089
093_13,238_14,0.128
094_13,238_14,0.300
095_13,238_14,-0.822
096_13,238_14,0.180
097_13,238_14,-0.286
098_13,238_14,0.207
099_13,238_14,0.098
100_13,238_14,0.163
102_13,238_14,0.109
103_13,238_14,0.819
104_13,238_14,-0.429
105_13,238_14,0.291
106_13,238_14,0.255
236_14,238_14,0.580
237_14,238_14,-0.506
001_08,239_14,0.401
002_08,239_14,0.032
003_08,239_14,-0.468
004_08,239_14,-0.677
005_08,239_14,0.154
006_08,239_14,-0.175
007_08,239_14,-0.714
019_14,239_14,-0.908
020_14,239_14,-0.528
021_14,239_14,0.323
022_14,239_14,-0.633
023_14,239_14,-0.482
024_14,239_14,-0.845
025_14,239_14,-0.528
026_14,239_14,-0.221
027_14,239_14,0.342
028_14,239_14,-0.202
076_13,239_14,0.119
077_13,239_14,-0.156
078_13,239_14,-0.577
079_13,239_14,0.342
080_13,239_14,-0.784
081_13,239_14,-0.156
082_13,239_14,-0.178
083_13,239_14,0.068
084_13,239_14,0.342
085_13,239_14,-1.006
086_13,239_14,0.162
087_13,239_14,-0.425
089_13,239_14,0.468
090_13,239_14,0.342
091_13,239_14,-0.607
092_13,239_14,-0.498
093_13,239_14,-0.156
094_13,239_14,-0.536
095_13,239_14,-0.691
096_13,239_14,-0.647
097_13,239_14,-0.504
098_13,239_14,0.424
099_13,239_14,-0.438
100_13,239_14,-0.078
102_13,239_14,-0.197
103_13,239_14,0.886
104_13,239_14,-0.444
105_13,239_14,0.881
106_13,239_14,0.071
236_14,239_14,0.430
237_14,239_14,-0.496
238_14,239_14,0.561
001_08,240_14,-0.191
002_08,240_14,0.046
003_08,240_14,-0.449
004_08,240_14,-0.283
005_08,240_14,-0.166
006_08,240_14,-0.004
007_08,240_14,-0.518
019_14,240_14,-0.914
020_14,240_14,-0.407
021_14,240_14,0.057
022_14,240_14,-0.587
023_14,240_14,-0.341
024_14,240_14,-0.527
025_14,240_14,-0.403
026_14,240_14,-0.642
027_14,240_14,-0.037
028_14,240_14,-0.484
076_13,240_14,-0.261
077_13,240_14,-0.404
078_13,240_14,-0.598
079_13,240_14,0.121
080_13,240_14,-0.741
081_13,240_14,-0.462
082_13,240_14,-0.170
083_13,240_14,-0.066
084_13,240_14,-0.176
085_13,240_14,-0.995
086_13,240_14,-0.424
087_13,240_14,-0.272
089_13,240_14,0.362
090_13,240_14,0.050
091_13,240_14,-0.761
092_13,240_14,-0.621
093_13,240_14,-0.628
094_13,240_14,-0.263
095_13,240_14,-0.577
096_13,240_14,-0.966
097_13,240_14,-0.580
098_13,240_14,0.103
099_13,240_14,-0.622
100_13,240_14,-0.395
102_13,240_14,-0.098
103_13,240_14,0.351
104_13,240_14,-0.594
105_13,240_14,0.598
106_13,240_14,-0.545
236_14,240_14,0.033
237_14,240_14,-0.567
238_14,240_14,0.135
239_14,240_14,0.791
001_08,241_14,0.482
002_08,241_14,-0.346
003_08,241_14,0.041
004_08,241_14,-0.402
005_08,241_14,-0.208
006_08,241_14,-0.741
007_08,241_14,-0.480
019_14,241_14,-0.751
020_14,241_14,0.035
021_14,241_14,-0.099
022_14,241_14,-0.075
023_14,241_14,0.073
024_14,241_14,-0.222
025_14,241_14,0.035
026_14,241_14,0.105
027_14,241_14,0.461
028_14,241_14,0.133
076_13,241_14,0.156
077_13,241_14,0.463
078_13,241_14,-0.357
079_13,241_14,0.150
080_13,241_14,-0.467
081_13,241_14,-0.072
082_13,241_14,-0.226
083_13,241_14,0.147
084_13,241_14,0.271
085_13,241_14,-1.196
086_13,241_14,0.379
087_13,241_14,-0.609
089_13,241_14,-0.047
090_13,241_14,0.164
091_13,241_14,0.041
092_13,241_14,-0.102
093_13,241_14,0.014
094_13,241_14,-0.167
095_13,241_14,-0.333
096_13,241_14,-0.319
097_13,241_14,-0.257
098_13,241_14,-0.331
099_13,241_14,-0.013
100_13,241_14,0.260
102_13,241_14,-0.471
103_13,241_14,0.298
104_13,241_14,-0.113
105_13,241_14,0.156
106_13,241_14,0.221
236_14,241_14,-0.095
237_14,241_14,-0.529
238_14,241_14,0.189
239_14,241_14,0.333
240_14,241_14,-0.413
001_08,242_14,-0.427
002_08,242_14,-0.080
003_08,242_14,-0.569
004_08,242_14,0.009
005_08,242_14,-0.442
006_08,242_14,-0.065
007_08,242_14,0.218
019_14,242_14,-0.169
020_14,242_14,-0.568
021_14,242_14,0.289
022_14,242_14,-0.368
023_14,242_14,-0.647
024_14,242_14,-0.517
025_14,242_14,-0.426
026_14,242_14,-0.312
027_14,242_14,-0.747
028_14,242_14,-0.773
076_13,242_14,-0.736
077_13,242_14,-0.952
078_13,242_14,-0.285
079_13,242_14,-0.696
080_13,242_14,-0.470
081_13,242_14,-0.453
082_13,242_14,-0.434
083_13,242_14,0.423
084_13,242_14,-0.558
085_13,242_14,0.084
086_13,242_14,-0.432
087_13,242_14,-0.249
089_13,242_14,-0.628
090_13,242_14,-0.674
091_13,242_14,-0.388
092_13,242_14,-0.016
093_13,242_14,-0.702
094_13,242_14,0.159
095_13,242_14,-0.420
096_13,242_14,-0.657
097_13,242_14,-0.429
098_13,242_14,-0.209
099_13,242_14,-0.232
100_13,242_14,-0.931
102_13,242_14,-0.165
103_13,242_14,0.164
104_13,242_14,-0.850
105_13,242_14,0.011
106_13,242_14,-0.710
236_14,242_14,0.638
237_14,242_14,-0.261
238_14,242_14,0.156
239_14,242_14,-0.092
240_14,242_14,0.043
241_14,242_14,-0.801
001_08,243_14,0.053
002_08,243_14,0.090
003_08,243_14,0.392
004_08,243_14,-0.203
005_08,243_14,-0.053
006_08,243_14,-0.107
007_08,243_14,-0.197
019_14,243_14,-0.135
020_14,243_14,-0.081
021_14,243_14,-0.290
022_14,243_14,-0.001
023_14,243_14,0.164
024_14,243_14,0.179
025_14,243_14,-0.105
026_14,243_14,0.289
027_14,243_14,0.877
028_14,243_14,0.377
076_13,243_14,0.729
077_13,243_14,0.728
078_13,243_14,0.527
079_13,243_14,0.831
080_13,243_14,0.407
081_13,243_14,0.221
082_13,243_14,0.325
083_13,243_14,-0.401
084_13,243_14,0.821
085_13,243_14,-0.618
086_13,243_14,0.072
087_13,243_14,-0.346
089_13,243_14,0.492
090_13,243_14,0.643
091_13,243_14,-0.057
092_13,243_14,-0.077
093_13,243_14,0.242
094_13,243_14,-0.071
095_13,243_14,-0.306
096_13,243_14,0.547
097_13,243_14,0.162
098_13,243_14,0.210
099_13,243_14,0.137
100_13,243_14,0.271
102_13,243_14,-0.047
103_13,243_14,0.303
104_13,243_14,0.489
105_13,243_14,0.109
106_13,243_14,0.638
236_14,243_14,-0.210
237_14,243_14,-0.245
238_14,243_14,0.362
239_14,243_14,0.342
240_14,243_14,-0.020
241_14,243_14,0.024
242_14,243_14,-0.588
001_08,244_14,-0.373
002_08,244_14,-0.175
003_08,244_14,-0.103
004_08,244_14,-0.106
005_08,244_14,0.144
006_08,244_14,-0.106
007_08,244_14,0.057
019_14,244_14,-0.299
020_14,244_14,0.080
021_14,244_14,0.101
022_14,244_14,-0.210
023_14,244_14,0.200
024_14,244_14,0.005
025_14,244_14,0.181
026_14,244_14,0.376
027_14,244_14,0.399
028_14,244_14,0.302
076_13,244_14,0.257
077_13,244_14,0.215
078_13,244_14,0.259
079_13,244_14,0.379
080_13,244_14,-0.048
081_13,244_14,0.463
082_13,244_14,0.148
083_13,244_14,-0.281
084_13,244_14,0.484
085_13,244_14,-0.042
086_13,244_14,0.215
087_13,244_14,0.018
089_13,244_14,0.197
090_13,244_14,0.257
091_13,244_14,0.164
092_13,244_14,0.251
093_13,244_14,0.028
094_13,244_14,-0.176
095_13,244_14,-0.017
096_13,244_14,0.069
097_13,244_14,0.674
098_13,244_14,0.306
099_13,244_14,0.483
100_13,244_14,-0.119
102_13,244_14,-0.434
103_13,244_14,0.003
104_13,244_14,0.050
105_13,244_14,-0.003
106_13,244_14,0.525
236_14,244_14,-0.328
237_14,244_14,0.133
238_14,244_14,-0.005
239_14,244_14,-0.167
240_14,244_14,-0.454
241_14,244_14,-0.329
242_14,244_14,-0.243
243_14,244_14,0.486
001_08,245_14,-0.116
002_08,245_14,-0.012
003_08,245_14,0.509
004_08,245_14,0.432
005_08,245_14,-0.225
006_08,245_14,-0.031
007_08,245_14,-0.027
019_14,245_14,-0.323
020_14,245_14,-0.134
021_14,245_14,-0.573
022_14,245_14,0.438
023_14,245_14,-0.142
024_14,245_14,0.150
025_14,245_14,-0.132
026_14,245_14,0.063
027_14,245_14,0.296
028_14,245_14,0.107
076_13,245_14,0.220
077_13,245_14,0.191
078_13,245_14,0.359
079_13,245_14,0.177
080_13,245_14,0.250
081_13,245_14,-0.232
082_13,245_14,0.100
083_13,245_14,0.036
084_13,245_14,0.272
085_13,245_14,-0.409
086_13,245_14,-0.034
087_13,245_14,-0.468
089_13,245_14,0.075
090_13,245_14,0.204
091_13,245_14,-0.071
092_13,245_14,-0.166
093_13,245_14,-0.097
094_13,245_14,0.704
095_13,245_14,-0.613
096_13,245_14,0.464
097_13,245_14,-0.274
098_13,245_14,-0.422
099_13,245_14,-0.124
100_13,245_14,-0.038
102_13,245_14,-0.070
103_13,245_14,-0.081
104_13,245_14,-0.224
105_13,245_14,-0.448
106_13,245_14,-0.058
236_14,245_14,-0.022
237_14,245_14,-0.513
238_14,245_14,0.494
239_14,245_14,-0.237
240_14,245_14,-0.116
241_14,245_14,0.109
242_14,245_14,-0.071
243_14,245_14,0.097
244_14,245_14,-0.313
001_08,246_14,0.204
002_08,246_14,0.041
003_08,246_14,-0.169
004_08,246_14,-0.397
005_08,246_14,-0.319
006_08,246_14,-0.289
007_08,246_14,-0.374
019_14,246_14,-0.562
020_14,246_14,-0.313
021_14,246_14,0.286
022_14,246_14,0.028
023_14,246_14,-0.096
024_14,246_14,-0.470
025_14,246_14,-0.310
026_14,246_14,-0.118
027_14,246_14,0.257
028_14,246_14,-0.105
076_13,246_14,0.055
077_13,246_14,-0.160
078_13,246_14,-0.181
079_13,246_14,0.149
080_13,246_14,-0.259
081_13,246_14,-0.495
082_13,246_14,-0.082
083_13,246_14,0.293
084_13,246_14,0.020
085_13,246_14,-1.066
086_13,246_14,-0.201
087_13,246_14,-0.463
089_13,246_14,0.133
090_13,246_14,0.275
091_13,246_14,-0.471
092_13,246_14,-0.314
093_13,246_14,-0.200
094_13,246_14,-0.143
095_13,246_14,-0.477
096_13,246_14,-0.440
097_13,246_14,-0.514
098_13,246_14,0.247
099_13,246_14,-0.273
100_13,246_14,-0.131
102_13,246_14,-0.023
103_13,246_14,0.710
104_13,246_14,-0.389
105_13,246_14,0.351
106_13,246_14,-0.383
236_14,246_14,0.458
237_14,246_14,-0.382
238_14,246_14,0.464
239_14,246_14,0.616
240_14,246_14,0.286
241_14,246_14,0.161
242_14,246_14,-0.011
243_14,246_14,0.063
244_14,246_14,-0.531
245_14,246_14,0.050
001_08,247_14,0.184
002_08,247_14,0.529
003_08,247_14,-0.242
004_08,247_14,-0.194
005_08,247_14,0.198
006_08,247_14,0.299
007_08,247_14,0.359
019_14,247_14,0.034
020_14,247_14,-0.971
021_14,247_14,0.119
022_14,247_14,-0.166
023_14,247_14,-0.305
024_14,247_14,-0.460
025_14,247_14,-0.598
026_14,247_14,0.134
027_14,247_14,-0.068
028_14,247_14,-0.152
076_13,247_14,-0.252
077_13,247_14,-0.607
078_13,247_14,0.105
079_13,247_14,-0.096
080_13,247_14,-0.188
081_13,247_14,-0.291
082_13,247_14,-0.008
083_13,247_14,0.171
084_13,247_14,0.000
085_13,247_14,-0.379
086_13,247_14,0.379
087_13,247_14,-0.831
089_13,247_14,-0.264
090_13,247_14,-0.220
091_13,247_14,-0.065
092_13,247_14,0.425
093_13,247_14,0.091
094_13,247_14,0.020
095_13,247_14,-0.227
096_13,247_14,-0.364
097_13,247_14,-0.499
098_13,247_14,-0.082
099_13,247_14,0.009
100_13,247_14,-0.204
102_13,247_14,0.464
103_13,247_14,0.638
104_13,247_14,-0.694
105_13,247_14,0.338
106_13,247_14,-0.204
236_14,247_14,0.856
237_14,247_14,-0.276
238_14,247_14,0.556
239_14,247_14,0.164
240_14,247_14,-0.207
241_14,247_14,-0.245
242_14,247_14,0.459
243_14,247_14,-0.205
244_14,247_14,-0.374
245_14,247_14,0.003
246_14,247_14,0.194
001_08,248_14,0.303
002_08,248_14,-0.159
003_08,248_14,0.091
004_08,248_14,-0.307
005_08,248_14,0.312
006_08,248_14,0.125
007_08,248_14,0.045
019_14,248_14,0.037
020_14,248_14,-0.603
021_14,248_14,-0.033
022_14,248_14,-0.177
023_14,248_14,-0.187
024_14,248_14,-0.135
025_14,248_14,-0.307
026_14,248_14,0.601
027_14,248_14,0.177
028_14,248_14,0.275
076_13,248_14,0.365
077_13,248_14,-0.130
078_13,248_14,-0.083
079_13,248_14,-0.034
080_13,248_14,0.281
081_13,248_14,0.601
082_13,248_14,-0.020
083_13,248_14,0.003
084_13,248_14,0.416
085_13,248_14,-0.670
086_13,248_14,0.310
087_13,248_14,-0.619
089_13,248_14,-0.163
090_13,248_14,-0.015
091_13,248_14,0.267
092_13,248_14,0.200
093_13,248_14,0.409
094_13,248_14,-0.245
095_13,248_14,-0.313
096_13,248_14,0.072
097_13,248_14,0.140
098_13,248_14,0.054
099_13,248_14,0.708
100_13,248_14,0.273
102_13,248_14,-0.109
103_13,248_14,0.377
104_13,248_14,0.376
105_13,248_14,0.100
106_13,248_14,0.468
236_14,248_14,0.466
237_14,248_14,-0.001
238_14,248_14,0.506
239_14,248_14,0.303
240_14,248_14,-0.395
241_14,248_14,0.102
242_14,248_14,-0.222
243_14,248_14,0.191
244_14,248_14,0.091
245_14,248_14,-0.264
246_14,248_14,0.025
247_14,248_14,0.147
001_08,249_14,0.118
002_08,249_14,0.092
003_08,249_14,-0.356
004_08,249_14,-0.275
005_08,249_14,0.312
006_08,249_14,-0.173
007_08,249_14,0.220
019_14,249_14,-0.240
020_14,249_14,-0.592
021_14,249_14,-0.439
022_14,249_14,-0.415
023_14,249_14,-0.088
024_14,249_14,-0.413
025_14,249_14,-0.280
026_14,249_14,0.266
027_14,249_14,0.283
028_14,249_14,0.127
076_13,249_14,0.150
077_13,249_14,0.011
078_13,249_14,-0.173
079_13,249_14,0.144
080_13,249_14,-0.481
081_13,249_14,0.206
082_13,249_14,-0.075
083_13,249_14,-0.298
084_13,249_14,0.267
085_13,249_14,-0.340
086_13,249_14,0.680
087_13,249_14,-0.631
089_13,249_14,-0.058
090_13,249_14,0.009
091_13,249_14,0.345
092_13,249_14,0.450
093_13,249_14,0.404
094_13,249_14,-0.179
095_13,249_14,-0.012
096_13,249_14,-0.369
097_13,249_14,-0.269
098_13,249_14,-0.516
099_13,249_14,0.123
100_13,249_14,0.254
102_13,249_14,-0.016
103_13,249_14,0.023
104_13,249_14,-0.125
105_13,249_14,-0.035
106_13,249_14,0.384
236_14,249_14,-0.135
237_14,249_14,-0.389
238_14,249_14,-0.040
239_14,249_14,-0.156
240_14,249_14,-0.566
241_14,249_14,0.212
242_14,249_14,-0.892
243_14,249_14,0.016
244_14,249_14,-0.164
245_14,249_14,-0.199
246_14,249_14,-0.469
247_14,249_14,0.107
248_14,249_14,0.094
001_08,250_14,0.057
002_08,250_14,0.001
003_08,250_14,0.450
004_08,250_14,0.165
005_08,250_14,0.071
006_08,250_14,0.017
007_08,250_14,-0.125
019_14,250_14,-0.460
020_14,250_14,-0.266
021_14,250_14,-0.358
022_14,250_14,0.003
023_14,250_14,0.204
024_14,250_14,0.062
025_14,250_14,-0.363
026_14,250_14,0.366
027_14,250_14,0.619
028_14,250_14,0.170
076_13,250_14,0.515
077_13,250_14,0.257
078_13,250_14,0.291
079_13,250_14,0.417
080_13,250_14,0.172
081_13,250_14,0.175
082_13,250_14,0.384
083_13,250_14,-0.381
084_13,250_14,0.780
085_13,250_14,-0.610
086_13,250_14,0.321
087_13,250_14,-0.644
089_13,250_14,0.605
090_13,250_14,0.573
091_13,250_14,-0.052
092_13,250_14,-0.072
093_13,250_14,0.123
094_13,250_14,0.241
095_13,250_14,-0.779
096_13,250_14,0.380
097_13,250_14,-0.104
098_13,250_14,-0.032
099_13,250_14,0.195
100_13,250_14,0.163
102_13,250_14,-0.178
103_13,250_14,0.206
104_13,250_14,-0.039
105_13,250_14,-0.080
106_13,250_14,0.492
236_14,250_14,0.012
237_14,250_14,-0.551
238_14,250_14,0.723
239_14,250_14,0.157
240_14,250_14,-0.052
241_14,250_14,0.011
242_14,250_14,-0.321
243_14,250_14,0.527
244_14,250_14,0.136
245_14,250_14,0.560
246_14,250_14,0.068
247_14,250_14,0.048
248_14,250_14,0.247
249_14,250_14,0.003
001_08,251_14,-0.107
002_08,251_14,0.361
003_08,251_14,-0.374
004_08,251_14,0.004
005_08,251_14,-0.085
006_08,251_14,0.116
007_08,251_14,0.230
019_14,251_14,0.208
020_14,251_14,-0.447
021_14,251_14,-0.342
022_14,251_14,0.008
023_14,251_14,-0.217
024_14,251_14,-0.099
025_14,251_14,-0.325
026_14,251_14,-0.140
027_14,251_14,-0.390
028_14,251_14,-0.142
076_13,251_14,-0.555
077_13,251_14,-0.486
078_13,251_14,-0.080
079_13,251_14,-0.349
080_13,251_14,-0.160
081_13,251_14,-0.400
082_13,251_14,-0.347
083_13,251_14,0.087
084_13,251_14,-0.542
085_13,251_14,0.453
086_13,251_14,-0.212
087_13,251_14,-0.201
089_13,251_14,-0.569
090_13,251_14,-0.260
091_13,251_14,-0.145
092_13,251_14,0.179
093_13,251_14,0.058
094_13,251_14,0.062
095_13,251_14,-0.003
096_13,251_14,-0.728
097_13,251_14,-0.559
098_13,251_14,-0.298
099_13,251_14,-0.174
100_13,251_14,-0.177
102_13,251_14,0.539
103_13,251_14,-0.113
104_13,251_14,-0.396
105_13,251_14,-0.464
106_13,251_14,-0.667
236_14,251_14,0.030
237_14,251_14,0.415
238_14,251_14,-0.353
239_14,251_14,-0.608
240_14,251_14,-0.544
241_14,251_14,-0.512
242_14,251_14,-0.012
243_14,251_14,-0.430
244_14,251_14,-0.563
245_14,251_14,-0.279
246_14,251_14,-0.251
247_14,251_14,0.299
248_14,251_14,-0.237
249_14,251_14,-0.216
250_14,251_14,-0.534
001_08,252_14,-0.030
002_08,252_14,0.086
003_08,252_14,-0.301
004_08,252_14,-0.261
005_08,252_14,0.325
006_08,252_14,0.071
007_08,252_14,0.333
019_14,252_14,-0.025
020_14,252_14,-0.553
021_14,252_14,-0.397
022_14,252_14,-0.068
023_14,252_14,-0.083
024_14,252_14,-0.365
025_14,252_14,-0.258
026_14,252_14,0.574
027_14,252_14,0.459
028_14,252_14,0.317
076_13,252_14,0.450
077_13,252_14,0.220
078_13,252_14,0.438
079_13,252_14,0.255
080_13,252_14,-0.069
081_13,252_14,0.050
082_13,252_14,-0.214
083_13,252_14,-0.009
084_13,252_14,0.391
085_13,252_14,-0.340
086_13,252_14,0.210
087_13,252_14,-0.481
089_13,252_14,-0.063
090_13,252_14,0.283
091_13,252_14,0.181
092_13,252_14,0.408
093_13,252_14,0.620
094_13,252_14,0.109
095_13,252_14,-0.302
096_13,252_14,-0.024
097_13,252_14,-0.225
098_13,252_14,-0.304
099_13,252_14,0.238
100_13,252_14,0.278
102_13,252_14,-0.006
103_13,252_14,0.130
104_13,252_14,0.015
105_13,252_14,-0.211
106_13,252_14,0.219
236_14,252_14,0.070
237_14,252_14,-0.051
238_14,252_14,0.144
239_14,252_14,-0.156
240_14,252_14,-0.536
241_14,252_14,-0.124
242_14,252_14,-0.655
243_14,252_14,0.400
244_14,252_14,0.249
245_14,252_14,-0.188
246_14,252_14,-0.142
247_14,252_14,0.133
248_14,252_14,0.109
249_14,252_14,0.437
250_14,252_14,0.006
251_14,252_14,0.108
001_08,253_14,-0.027
002_08,253_14,-0.172
003_08,253_14,0.376
004_08,253_14,0.013
005_08,253_14,0.136
006_08,253_14,0.074
007_08,253_14,0.044
019_14,253_14,-0.435
020_14,253_14,-0.121
021_14,253_14,-0.456
022_14,253_14,0.467
023_14,253_14,0.042
024_14,253_14,0.127
025_14,253_14,0.033
026_14,253_14,0.192
027_14,253_14,0.472
028_14,253_14,0.101
076_13,253_14,0.619
077_13,253_14,0.337
078_13,253_14,0.207
079_13,253_14,0.300
080_13,253_14,0.244
081_13,253_14,-0.195
082_13,253_14,0.076
083_13,253_14,-0.348
084_13,253_14,0.544
085_13,253_14,-0.690
086_13,253_14,0.167
087_13,253_14,-0.170
089_13,253_14,0.273
090_13,253_14,0.451
091_13,253_14,0.013
092_13,253_14,-0.008
093_13,253_14,-0.138
094_13,253_14,0.205
095_13,253_14,-0.641
096_13,253_14,0.444
097_13,253_14,-0.198
098_13,253_14,-0.254
099_13,253_14,0.059
100_13,253_14,0.235
102_13,253_14,-0.254
103_13,253_14,0.086
104_13,253_14,-0.094
105_13,253_14,-0.324
106_13,253_14,0.176
236_14,253_14,-0.095
237_14,253_14,-0.406
238_14,253_14,0.555
239_14,253_14,-0.107
240_14,253_14,-0.210
241_14,253_14,0.068
242_14,253_14,-0.464
243_14,253_14,0.310
244_14,253_14,-0.120
245_14,253_14,0.664
246_14,253_14,0.009
247_14,253_14,-0.038
248_14,253_14,-0.064
249_14,253_14,0.060
250_14,253_14,0.625
251_14,253_14,-0.391
252_14,253_14,0.071
001_08,254_14,0.069
002_08,254_14,-0.246
003_08,254_14,0.772
004_08,254_14,0.117
005_08,254_14,-0.177
006_08,254_14,-0.177
007_08,254_14,0.060
019_14,254_14,-0.443
020_14,254_14,0.300
021_14,254_14,-0.418
022_14,254_14,0.472
023_14,254_14,0.682
024_14,254_14,0.382
025_14,254_14,0.273
026_14,254_14,0.398
027_14,254_14,0.675
028_14,254_14,0.294
076_13,254_14,0.630
077_13,254_14,0.581
078_13,254_14,0.299
079_13,254_14,0.395
080_13,254_14,0.351
081_13,254_14,-0.057
082_13,254_14,0.363
083_13,254_14,-0.388
084_13,254_14,0.542
085_13,254_14,-0.810
086_13,254_14,-0.047
087_13,254_14,-0.594
089_13,254_14,0.463
090_13,254_14,0.579
091_13,254_14,0.099
092_13,254_14,0.060
093_13,254_14,-0.084
094_13,254_14,0.284
095_13,254_14,-0.701
096_13,254_14,0.281
097_13,254_14,0.068
