001_08,002_08,0.137
098_13,254_14,0.010
099_13,254_14,0.359
100_13,254_14,0.509
102_13,254_14,-0.381
103_13,254_14,0.053
104_13,254_14,-0.083
105_13,254_14,-0.657
106_13,254_14,0.155
236_14,254_14,-0.252
237_14,254_14,-0.558
238_14,254_14,0.360
239_14,254_14,-0.416
240_14,254_14,-0.520
241_14,254_14,0.264
242_14,254_14,-0.635
243_14,254_14,0.377
244_14,254_14,-0.006
245_14,254_14,0.623
246_14,254_14,0.144
247_14,254_14,-0.271
248_14,254_14,0.002
249_14,254_14,-0.366
250_14,254_14,0.722
251_14,254_14,-0.425
252_14,254_14,-0.056
253_14,254_14,0.634
001_08,255_14,0.294
002_08,255_14,0.553
003_08,255_14,0.078
004_08,255_14,-0.281
005_08,255_14,-0.120
006_08,255_14,0.105
007_08,255_14,-0.359
019_14,255_14,-0.387
020_14,255_14,-0.665
021_14,255_14,-0.025
022_14,255_14,-0.292
023_14,255_14,-0.165
024_14,255_14,-0.276
025_14,255_14,-0.637
026_14,255_14,-0.049
027_14,255_14,0.352
028_14,255_14,-0.167
076_13,255_14,0.126
077_13,255_14,-0.229
078_13,255_14,-0.090
079_13,255_14,0.316
080_13,255_14,-0.185
081_13,255_14,-0.160
082_13,255_14,0.232
083_13,255_14,-0.084
084_13,255_14,0.318
085_13,255_14,-0.731
086_13,255_14,0.074
087_13,255_14,-0.679
089_13,255_14,0.293
090_13,255_14,0.349
091_13,255_14,-0.564
092_13,255_14,-0.399
093_13,255_14,0.056
094_13,255_14,-0.108
095_13,255_14,-0.585
096_13,255_14,-0.321
097_13,255_14,-0.459
098_13,255_14,0.193
099_13,255_14,-0.134
100_13,255_14,0.106
102_13,255_14,0.393
103_13,255_14,0.710
104_13,255_14,-0.382
105_13,255_14,0.300
106_13,255_14,-0.067
236_14,255_14,0.423
237_14,255_14,-0.482
238_14,255_14,0.721
239_14,255_14,0.593
240_14,255_14,0.331
241_14,255_14,-0.223
242_14,255_14,0.032
243_14,255_14,0.326
244_14,255_14,-0.331
245_14,255_14,0.102
246_14,255_14,0.520
247_14,255_14,0.433
248_14,255_14,0.225
249_14,255_14,-0.235
250_14,255_14,0.509
251_14,255_14,-0.100
252_14,255_14,-0.056
253_14,255_14,0.078
254_14,255_14,0.116
001_08,256_14,-0.036
002_08,256_14,0.322
003_08,256_14,-0.298
004_08,256_14,0.151
005_08,256_14,-0.308
006_08,256_14,-0.115
007_08,256_14,0.404
019_14,256_14,0.430
020_14,256_14,-0.319
021_14,256_14,0.079
022_14,256_14,0.206
023_14,256_14,-0.183
024_14,256_14,-0.029
025_14,256_14,-0.190
026_14,256_14,-0.073
027_14,256_14,-0.471
028_14,256_14,-0.060
076_13,256_14,-0.532
077_13,256_14,-0.441
078_13,256_14,0.017
079_13,256_14,-0.335
080_13,256_14,-0.082
081_13,256_14,-0.169
082_13,256_14,-0.312
083_13,256_14,0.701
084_13,256_14,-0.648
085_13,256_14,0.132
086_13,256_14,-0.299
087_13,256_14,-0.412
089_13,256_14,-0.694
090_13,256_14,-0.464
091_13,256_14,0.275
092_13,256_14,0.347
093_13,256_14,0.167
094_13,256_14,0.227
095_13,256_14,0.183
096_13,256_14,-0.431
097_13,256_14,-0.211
098_13,256_14,-0.394
099_13,256_14,0.085
100_13,256_14,-0.255
102_13,256_14,0.385
103_13,256_14,0.017
104_13,256_14,-0.401
105_13,256_14,-0.136
106_13,256_14,-0.645
236_14,256_14,0.405
237_14,256_14,-0.013
238_14,256_14,-0.308
239_14,256_14,-0.446
240_14,256_14,-0.380
241_14,256_14,-0.288
242_14,256_14,0.267
243_14,256_14,-0.536
244_14,256_14,-0.537
245_14,256_14,-0.140
246_14,256_14,0.023
247_14,256_14,0.400
248_14,256_14,-0.187
249_14,256_14,-0.136
250_14,256_14,-0.640
251_14,256_14,0.500
252_14,256_14,0.050
253_14,256_14,-0.487
254_14,256_14,-0.527
255_14,256_14,-0.177
001_08,257_14,-0.104
002_08,257_14,0.100
003_08,257_14,0.228
004_08,257_14,0.252
005_08,257_14,-0.338
006_08,257_14,-0.019
007_08,257_14,-0.201
019_14,257_14,-0.434
020_14,257_14,-0.556
021_14,257_14,-0.329
022_14,257_14,-0.013
023_14,257_14,-0.232
024_14,257_14,-0.097
025_14,257_14,-0.629
026_14,257_14,0.073
027_14,257_14,0.300
028_14,257_14,-0.146
076_13,257_14,0.117
077_13,257_14,-0.205
078_13,257_14,0.222
079_13,257_14,0.093
080_13,257_14,-0.013
081_13,257_14,-0.124
082_13,257_14,0.223
083_13,257_14,0.142
084_13,257_14,0.279
085_13,257_14,-0.609
086_13,257_14,-0.125
087_13,257_14,-0.679
089_13,257_14,0.177
090_13,257_14,0.311
091_13,257_14,-0.483
092_13,257_14,-0.424
093_13,257_14,-0.086
094_13,257_14,0.512
095_13,257_14,-0.948
096_13,257_14,0.100
097_13,257_14,-0.526
098_13,257_14,-0.164
099_13,257_14,-0.113
100_13,257_14,-0.165
102_13,257_14,-0.057
103_13,257_14,0.272
104_13,257_14,-0.302
105_13,257_14,-0.076
106_13,257_14,-0.047
236_14,257_14,0.380
237_14,257_14,-0.603
238_14,257_14,0.751
239_14,257_14,0.269
240_14,257_14,0.238
241_14,257_14,-0.173
242_14,257_14,0.265
243_14,257_14,0.197
244_14,257_14,-0.289
245_14,257_14,0.603
246_14,257_14,0.376
247_14,257_14,0.146
248_14,257_14,0.091
249_14,257_14,-0.482
250_14,257_14,0.673
251_14,257_14,-0.263
252_14,257_14,-0.175
253_14,257_14,0.318
254_14,257_14,0.441
255_14,257_14,0.676
256_14,257_14,-0.243
001_08,258_14,0.035
002_08,258_14,-0.435
003_08,258_14,0.260
004_08,258_14,0.075
005_08,258_14,-0.224
006_08,258_14,-0.489
007_08,258_14,0.306
019_14,258_14,0.071
020_14,258_14,0.618
021_14,258_14,-0.239
022_14,258_14,0.122
023_14,258_14,0.551
024_14,258_14,0.461
025_14,258_14,0.434
026_14,258_14,0.231
027_14,258_14,-0.063
028_14,258_14,0.147
076_13,258_14,0.270
077_13,258_14,0.541
078_13,258_14,-0.060
079_13,258_14,0.022
080_13,258_14,0.143
081_13,258_14,0.294
082_13,258_14,-0.242
083_13,258_14,-0.156
084_13,258_14,-0.008
085_13,258_14,-0.075
086_13,258_14,-0.353
087_13,258_14,-0.085
089_13,258_14,0.002
090_13,258_14,0.036
091_13,258_14,0.652
092_13,258_14,0.350
093_13,258_14,0.242
094_13,258_14,-0.074
095_13,258_14,-0.016
096_13,258_14,-0.110
097_13,258_14,0.303
098_13,258_14,-0.309
099_13,258_14,0.419
100_13,258_14,0.431
102_13,258_14,-0.412
103_13,258_14,-0.445
104_13,258_14,0.288
105_13,258_14,-0.559
106_13,258_14,-0.037
236_14,258_14,-0.437
237_14,258_14,-0.194
238_14,258_14,-0.545
239_14,258_14,-0.658
240_14,258_14,-0.508
241_14,258_14,-0.028
242_14,258_14,-0.686
243_14,258_14,0.036
244_14,258_14,-0.031
245_14,258_14,-0.202
246_14,258_14,-0.394
247_14,258_14,-0.546
248_14,258_14,-0.005
249_14,258_14,0.121
250_14,258_14,-0.080
251_14,258_14,-0.180
252_14,258_14,0.125
253_14,258_14,-0.023
254_14,258_14,0.412
255_14,258_14,-0.487
256_14,258_14,-0.012
257_14,258_14,-0.407
001_08,259_14,-0.216
002_08,259_14,-0.305
003_08,259_14,-0.662
004_08,259_14,0.012
005_08,259_14,-0.045
006_08,259_14,-0.481
007_08,259_14,0.277
019_14,259_14,0.113
020_14,259_14,-0.541
021_14,259_14,0.051
022_14,259_14,-0.224
023_14,259_14,0.035
024_14,259_14,-0.359
025_14,259_14,-0.474
026_14,259_14,0.318
027_14,259_14,0.048
028_14,259_14,0.069
076_13,259_14,-0.174
077_13,259_14,-0.174
078_13,259_14,0.161
079_13,259_14,-0.142
080_13,259_14,-0.268
081_13,259_14,0.265
082_13,259_14,-0.076
083_13,259_14,0.344
084_13,259_14,0.056
085_13,259_14,-0.129
086_13,259_14,0.413
087_13,259_14,-0.663
089_13,259_14,-0.288
090_13,259_14,-0.141
091_13,259_14,0.387
092_13,259_14,0.560
093_13,259_14,0.147
094_13,259_14,-0.033
095_13,259_14,-0.126
096_13,259_14,-0.059
097_13,259_14,-0.243
098_13,259_14,-0.434
099_13,259_14,0.297
100_13,259_14,-0.447
102_13,259_14,-0.404
103_13,259_14,-0.007
104_13,259_14,0.132
105_13,259_14,0.266
106_13,259_14,0.438
236_14,259_14,0.219
237_14,259_14,-0.175
238_14,259_14,-0.213
239_14,259_14,-0.083
240_14,259_14,-0.641
241_14,259_14,0.182
242_14,259_14,-0.185
243_14,259_14,-0.014
244_14,259_14,0.198
245_14,259_14,-0.415
246_14,259_14,-0.259
247_14,259_14,0.077
248_14,259_14,0.200
249_14,259_14,0.345
250_14,259_14,-0.290
251_14,259_14,-0.161
252_14,259_14,0.351
253_14,259_14,-0.388
254_14,259_14,-0.531
255_14,259_14,-0.479
256_14,259_14,0.168
257_14,259_14,-0.399
258_14,259_14,-0.040
001_08,260_14,0.372
002_08,260_14,0.044
003_08,260_14,-0.271
004_08,260_14,-0.196
005_08,260_14,-0.019
006_08,260_14,-0.238
007_08,260_14,-0.275
019_14,260_14,-0.393
020_14,260_14,-0.437
021_14,260_14,0.421
022_14,260_14,-0.315
023_14,260_14,0.020
024_14,260_14,-0.299
025_14,260_14,-0.517
026_14,260_14,0.267
027_14,260_14,0.261
028_14,260_14,0.066
076_13,260_14,0.068
077_13,260_14,-0.140
078_13,260_14,-0.131
079_13,260_14,0.044
080_13,260_14,-0.360
081_13,260_14,0.209
082_13,260_14,-0.065
083_13,260_14,0.493
084_13,260_14,0.242
085_13,260_14,-0.744
086_13,260_14,0.133
087_13,260_14,-0.558
089_13,260_14,0.128
090_13,260_14,0.274
091_13,260_14,-0.121
092_13,260_14,-0.125
093_13,260_14,0.316
094_13,260_14,-0.140
095_13,260_14,-0.574
096_13,260_14,-0.367
097_13,260_14,-0.195
098_13,260_14,0.143
099_13,260_14,0.224
100_13,260_14,0.056
102_13,260_14,-0.125
103_13,260_14,0.600
104_13,260_14,-0.190
105_13,260_14,0.618
106_13,260_14,0.141
236_14,260_14,0.603
237_14,260_14,-0.250
238_14,260_14,0.471
239_14,260_14,0.735
240_14,260_14,0.182
241_14,260_14,0.211
242_14,260_14,0.089
243_14,260_14,0.154
244_14,260_14,0.040
245_14,260_14,-0.263
246_14,260_14,0.556
247_14,260_14,0.229
248_14,260_14,0.519
249_14,260_14,-0.104
250_14,260_14,0.194
251_14,260_14,-0.236
252_14,260_14,0.195
253_14,260_14,-0.217
254_14,260_14,-0.069
255_14,260_14,0.533
256_14,260_14,0.044
257_14,260_14,0.375
258_14,260_14,-0.147
259_14,260_14,0.274
001_08,261_14,0.437
002_08,261_14,0.056
003_08,261_14,0.085
004_08,261_14,-0.226
005_08,261_14,0.442
006_08,261_14,0.109
007_08,261_14,0.027
019_14,261_14,-0.269
020_14,261_14,-0.507
021_14,261_14,0.207
022_14,261_14,-0.192
023_14,261_14,0.035
024_14,261_14,-0.148
025_14,261_14,-0.334
026_14,261_14,0.598
027_14,261_14,0.441
028_14,261_14,0.270
076_13,261_14,0.359
077_13,261_14,0.039
078_13,261_14,0.078
079_13,261_14,0.169
080_13,261_14,-0.039
081_13,261_14,0.462
082_13,261_14,0.079
083_13,261_14,0.094
084_13,261_14,0.653
085_13,261_14,-0.872
086_13,261_14,0.639
087_13,261_14,-0.675
089_13,261_14,0.143
090_13,261_14,0.203
091_13,261_14,0.256
092_13,261_14,0.296
093_13,261_14,0.400
094_13,261_14,-0.155
095_13,261_14,-0.491
096_13,261_14,0.099
097_13,261_14,0.128
098_13,261_14,0.037
099_13,261_14,0.599
100_13,261_14,0.263
102_13,261_14,-0.130
103_13,261_14,0.576
104_13,261_14,-0.110
105_13,261_14,0.512
106_13,261_14,0.593
236_14,261_14,0.540
237_14,261_14,-0.278
238_14,261_14,0.704
239_14,261_14,0.516
240_14,261_14,-0.232
241_14,261_14,0.269
242_14,261_14,-0.053
243_14,261_14,0.289
244_14,261_14,0.378
245_14,261_14,-0.054
246_14,261_14,0.128
247_14,261_14,0.433
248_14,261_14,0.734
249_14,261_14,0.265
250_14,261_14,0.492
251_14,261_14,-0.390
252_14,261_14,0.258
253_14,261_14,0.192
254_14,261_14,0.194
255_14,261_14,0.343
256_14,261_14,-0.208
257_14,261_14,0.188
258_14,261_14,-0.150
259_14,261_14,0.317
260_14,261_14,0.634
001_08,262_14,-0.145
002_08,262_14,0.503
003_08,262_14,0.049
004_08,262_14,-0.058
005_08,262_14,0.249
006_08,262_14,0.428
007_08,262_14,0.598
019_14,262_14,0.119
020_14,262_14,-0.812
021_14,262_14,-0.370
022_14,262_14,0.227
023_14,262_14,-0.205
024_14,262_14,-0.224
025_14,262_14,-0.389
026_14,262_14,0.674
027_14,262_14,0.583
028_14,262_14,0.421
076_13,262_14,0.037
077_13,262_14,-0.293
078_13,262_14,0.616
079_13,262_14,0.152
080_13,262_14,0.088
081_13,262_14,-0.064
082_13,262_14,0.235
083_13,262_14,0.108
084_13,262_14,0.143
085_13,262_14,-0.346
086_13,262_14,0.263
087_13,262_14,-0.869
089_13,262_14,-0.183
090_13,262_14,0.182
091_13,262_14,0.076
092_13,262_14,0.593
093_13,262_14,0.592
094_13,262_14,0.535
095_13,262_14,-0.080
096_13,262_14,0.004
097_13,262_14,-0.169
098_13,262_14,-0.085
099_13,262_14,0.276
100_13,262_14,-0.005
102_13,262_14,0.427
103_13,262_14,0.420
104_13,262_14,-0.528
105_13,262_14,-0.370
106_13,262_14,-0.054
236_14,262_14,0.474
237_14,262_14,-0.001
238_14,262_14,0.536
239_14,262_14,-0.564
240_14,262_14,-0.581
241_14,262_14,-0.243
242_14,262_14,0.061
243_14,262_14,0.023
244_14,262_14,-0.037
245_14,262_14,0.187
246_14,262_14,0.110
247_14,262_14,0.645
248_14,262_14,0.163
249_14,262_14,0.182
250_14,262_14,0.140
251_14,262_14,0.389
252_14,262_14,0.604
253_14,262_14,0.050
254_14,262_14,0.077
255_14,262_14,0.236
256_14,262_14,0.350
257_14,262_14,0.201
258_14,262_14,-0.305
259_14,262_14,0.098
260_14,262_14,0.092
261_14,262_14,0.329
001_08,263_14,0.114
002_08,263_14,0.178
003_08,263_14,0.042
004_08,263_14,0.457
005_08,263_14,-0.020
006_08,263_14,-0.101
007_08,263_14,0.148
019_14,263_14,-0.009
020_14,263_14,-0.515
021_14,263_14,0.062
022_14,263_14,-0.209
023_14,263_14,0.034
024_14,263_14,0.267
025_14,263_14,-0.465
026_14,263_14,0.186
027_14,263_14,-0.086
028_14,263_14,0.094
076_13,263_14,-0.165
077_13,263_14,-0.143
078_13,263_14,0.034
079_13,263_14,-0.040
080_13,263_14,-0.075
081_13,263_14,0.592
082_13,263_14,0.068
083_13,263_14,0.446
084_13,263_14,0.175
085_13,263_14,-0.347
086_13,263_14,0.282
087_13,263_14,-0.766
089_13,263_14,-0.181
090_13,263_14,-0.145
091_13,263_14,0.382
092_13,263_14,0.204
093_13,263_14,0.189
094_13,263_14,0.198
095_13,263_14,-0.519
096_13,263_14,0.024
097_13,263_14,0.097
098_13,263_14,-0.407
099_13,263_14,0.506
100_13,263_14,-0.089
102_13,263_14,-0.013
103_13,263_14,0.079
104_13,263_14,-0.218
105_13,263_14,0.273
106_13,263_14,0.307
236_14,263_14,0.384
237_14,263_14,-0.421
238_14,263_14,0.258
239_14,263_14,-0.055
240_14,263_14,-0.223
241_14,263_14,-0.108
242_14,263_14,0.216
243_14,263_14,-0.027
244_14,263_14,0.212
245_14,263_14,0.066
246_14,263_14,-0.251
247_14,263_14,0.256
248_14,263_14,0.333
249_14,263_14,0.050
250_14,263_14,0.235
251_14,263_14,-0.278
252_14,263_14,-0.098
253_14,263_14,-0.094
254_14,263_14,-0.137
255_14,263_14,0.070
256_14,263_14,0.180
257_14,263_14,0.194
258_14,263_14,-0.033
259_14,263_14,0.301
260_14,263_14,0.393
261_14,263_14,0.594
262_14,263_14,0.041
001_08,264_14,0.357
002_08,264_14,-0.184
003_08,264_14,0.435
004_08,264_14,-0.099
005_08,264_14,-0.576
006_08,264_14,-0.601
007_08,264_14,-0.261
019_14,264_14,0.054
020_14,264_14,0.456
021_14,264_14,-0.412
022_14,264_14,0.182
023_14,264_14,0.062
024_14,264_14,0.600
025_14,264_14,0.268
026_14,264_14,-0.284
027_14,264_14,-0.419
028_14,264_14,-0.423
076_13,264_14,-0.014
077_13,264_14,0.328
078_13,264_14,-0.526
079_13,264_14,-0.250
080_13,264_14,0.076
081_13,264_14,-0.026
082_13,264_14,-0.539
083_13,264_14,-0.123
084_13,264_14,-0.228
085_13,264_14,-0.294
086_13,264_14,-0.493
087_13,264_14,0.124
089_13,264_14,-0.417
090_13,264_14,-0.262
091_13,264_14,0.127
092_13,264_14,-0.299
093_13,264_14,-0.136
094_13,264_14,-0.151
095_13,264_14,-0.223
096_13,264_14,-0.334
097_13,264_14,-0.029
098_13,264_14,-0.618
099_13,264_14,0.146
100_13,264_14,0.451
102_13,264_14,-0.154
103_13,264_14,-0.437
104_13,264_14,0.160
105_13,264_14,-0.680
106_13,264_14,-0.396
236_14,264_14,-0.500
237_14,264_14,-0.253
238_14,264_14,-0.480
239_14,264_14,-0.620
240_14,264_14,-0.439
241_14,264_14,-0.065
242_14,264_14,-0.424
243_14,264_14,-0.150
244_14,264_14,-0.543
245_14,264_14,0.008
246_14,264_14,-0.330
247_14,264_14,-0.509
248_14,264_14,-0.146
249_14,264_14,-0.496
250_14,264_14,-0.200
251_14,264_14,0.155
252_14,264_14,-0.470
253_14,264_14,-0.051
254_14,264_14,0.232
255_14,264_14,-0.223
256_14,264_14,-0.019
257_14,264_14,-0.158
258_14,264_14,0.419
259_14,264_14,-0.608
260_14,264_14,-0.333
261_14,264_14,-0.391
262_14,264_14,-0.511
263_14,264_14,-0.171
001_08,265_14,0.187
002_08,265_14,-0.134
003_08,265_14,-0.061
004_08,265_14,-0.694
005_08,265_14,0.201
006_08,265_14,-0.053
007_08,265_14,-0.142
019_14,265_14,-0.599
020_14,265_14,0.119
021_14,265_14,0.562
022_14,265_14,-0.014
023_14,265_14,-0.028
024_14,265_14,-0.454
025_14,265_14,0.354
026_14,265_14,0.137
027_14,265_14,0.320
028_14,265_14,0.016
076_13,265_14,0.182
077_13,265_14,-0.061
078_13,265_14,-0.249
079_13,265_14,0.158
080_13,265_14,-0.184
081_13,265_14,-0.285
082_13,265_14,-0.150
083_13,265_14,-0.211
084_13,265_14,0.274
085_13,265_14,-0.700
086_13,265_14,0.246
087_13,265_14,0.060
089_13,265_14,0.117
090_13,265_14,0.047
091_13,265_14,-0.061
092_13,265_14,0.181
093_13,265_14,-0.268
094_13,265_14,-0.498
095_13,265_14,0.081
096_13,265_14,-0.357
097_13,265_14,0.336
098_13,265_14,0.538
099_13,265_14,0.139
100_13,265_14,-0.028
102_13,265_14,-0.231
103_13,265_14,0.638
104_13,265_14,-0.434
105_13,265_14,0.341
106_13,265_14,-0.048
236_14,265_14,0.175
237_14,265_14,0.012
238_14,265_14,0.390
239_14,265_14,0.407
240_14,265_14,-0.201
241_14,265_14,0.119
242_14,265_14,0.021
243_14,265_14,0.047
244_14,265_14,0.328
245_14,265_14,-0.125
246_14,265_14,0.198
247_14,265_14,0.178
248_14,265_14,0.150
249_14,265_14,-0.252
250_14,265_14,0.051
251_14,265_14,-0.535
252_14,265_14,-0.210
253_14,265_14,0.116
254_14,265_14,0.073
255_14,265_14,-0.002
256_14,265_14,-0.343
257_14,265_14,-0.243
258_14,265_14,-0.398
259_14,265_14,-0.225
260_14,265_14,0.094
261_14,265_14,0.434
262_14,265_14,0.040
263_14,265_14,-0.194
264_14,265_14,-0.501
001_08,266_14,0.412
002_08,266_14,-0.304
003_08,266_14,0.534
004_08,266_14,0.002
005_08,266_14,-0.168
006_08,266_14,-0.597
007_08,266_14,-0.304
019_14,266_14,-0.450
020_14,266_14,0.586
021_14,266_14,-0.205
022_14,266_14,0.059
023_14,266_14,0.647
024_14,266_14,0.415
025_14,266_14,0.267
026_14,266_14,0.186
027_14,266_14,0.453
028_14,266_14,0.244
076_13,266_14,0.486
077_13,266_14,0.836
078_13,266_14,-0.132
079_13,266_14,0.407
080_13,266_14,0.080
081_13,266_14,0.249
082_13,266_14,-0.066
083_13,266_14,-0.362
084_13,266_14,0.542
085_13,266_14,-0.772
086_13,266_14,0.037
087_13,266_14,-0.282
089_13,266_14,0.491
090_13,266_14,0.447
091_13,266_14,0.382
092_13,266_14,-0.017
093_13,266_14,0.188
094_13,266_14,-0.156
095_13,266_14,-0.382
096_13,266_14,0.023
097_13,266_14,0.249
098_13,266_14,-0.126
099_13,266_14,0.279
100_13,266_14,0.545
102_13,266_14,-0.394
103_13,266_14,-0.132
104_13,266_14,0.233
105_13,266_14,-0.252
106_13,266_14,0.306
236_14,266_14,-0.541
237_14,266_14,-0.422
238_14,266_14,-0.045
239_14,266_14,-0.156
240_14,266_14,-0.329
241_14,266_14,0.390
242_14,266_14,-0.963
243_14,266_14,0.416
244_14,266_14,0.054
245_14,266_14,0.184
246_14,266_14,-0.127
247_14,266_14,-0.503
248_14,266_14,0.061
249_14,266_14,0.049
250_14,266_14,0.493
251_14,266_14,-0.533
252_14,266_14,-0.099
253_14,266_14,0.315
254_14,266_14,0.790
255_14,266_14,-0.064
256_14,266_14,-0.503
257_14,266_14,-0.043
258_14,266_14,0.612
259_14,266_14,-0.262
260_14,266_14,0.020
261_14,266_14,0.186
262_14,266_14,-0.400
263_14,266_14,0.033
264_14,266_14,0.374
265_14,266_14,-0.044
001_08,267_14,-0.332
002_08,267_14,-0.269
003_08,267_14,-0.459
004_08,267_14,0.471
005_08,267_14,-0.307
006_08,267_14,-0.459
007_08,267_14,0.129
019_14,267_14,0.015
020_14,267_14,-0.390
021_14,267_14,0.118
022_14,267_14,0.131
023_14,267_14,0.257
024_14,267_14,-0.156
025_14,267_14,-0.468
026_14,267_14,-0.015
027_14,267_14,-0.169
028_14,267_14,-0.171
076_13,267_14,-0.403
077_13,267_14,-0.480
078_13,267_14,-0.108
079_13,267_14,-0.464
080_13,267_14,-0.217
081_13,267_14,0.114
082_13,267_14,0.141
083_13,267_14,0.589
084_13,267_14,-0.266
085_13,267_14,-0.409
086_13,267_14,0.261
087_13,267_14,-0.718
089_13,267_14,-0.252
090_13,267_14,-0.211
091_13,267_14,0.228
092_13,267_14,0.208
093_13,267_14,-0.313
094_13,267_14,0.169
095_13,267_14,-0.400
096_13,267_14,0.020
097_13,267_14,-0.361
098_13,267_14,-0.571
099_13,267_14,0.293
100_13,267_14,-0.586
102_13,267_14,-0.383
103_13,267_14,-0.170
104_13,267_14,-0.177
105_13,267_14,0.039
106_13,267_14,0.097
236_14,267_14,0.163
237_14,267_14,-0.430
238_14,267_14,-0.134
239_14,267_14,-0.392
240_14,267_14,-0.558
241_14,267_14,0.080
242_14,267_14,0.007
243_14,267_14,-0.445
244_14,267_14,-0.235
245_14,267_14,0.016
246_14,267_14,-0.080
247_14,267_14,-0.010
248_14,267_14,-0.003
249_14,267_14,-0.116
250_14,267_14,-0.092
251_14,267_14,-0.269
252_14,267_14,-0.246
253_14,267_14,-0.197
254_14,267_14,-0.119
255_14,267_14,-0.308
256_14,267_14,0.250
257_14,267_14,0.029
258_14,267_14,-0.120
259_14,267_14,0.542
260_14,267_14,0.244
261_14,267_14,0.138
262_14,267_14,-0.098
263_14,267_14,0.413
264_14,267_14,-0.379
265_14,267_14,-0.342
266_14,267_14,-0.210
001_08,268_14,0.343
002_08,268_14,0.257
003_08,268_14,-0.166
004_08,268_14,-0.091
005_08,268_14,0.354
006_08,268_14,0.322
007_08,268_14,0.029
019_14,268_14,0.244
020_14,268_14,-0.436
021_14,268_14,-0.191
022_14,268_14,0.031
023_14,268_14,-0.311
024_14,268_14,-0.330
025_14,268_14,-0.306
026_14,268_14,0.008
027_14,268_14,-0.452
028_14,268_14,-0.240
076_13,268_14,-0.059
077_13,268_14,-0.453
078_13,268_14,-0.330
079_13,268_14,-0.441
080_13,268_14,0.174
081_13,268_14,-0.187
082_13,268_14,-0.438
083_13,268_14,-0.011
084_13,268_14,-0.086
085_13,268_14,0.142
086_13,268_14,0.239
087_13,268_14,-0.289
089_13,268_14,-0.457
090_13,268_14,-0.459
091_13,268_14,0.097
092_13,268_14,0.077
093_13,268_14,0.113
094_13,268_14,-0.139
095_13,268_14,-0.222
096_13,268_14,-0.245
097_13,268_14,-0.369
098_13,268_14,-0.389
099_13,268_14,0.232
100_13,268_14,0.163
102_13,268_14,0.433
103_13,268_14,-0.025
104_13,268_14,-0.085
105_13,268_14,-0.402
106_13,268_14,-0.253
236_14,268_14,0.185
237_14,268_14,0.084
238_14,268_14,0.065
239_14,268_14,-0.433
240_14,268_14,-0.534
241_14,268_14,-0.295
242_14,268_14,-0.013
243_14,268_14,-0.324
244_14,268_14,-0.534
245_14,268_14,0.053
246_14,268_14,-0.118
247_14,268_14,0.474
248_14,268_14,0.269
249_14,268_14,0.001
250_14,268_14,-0.045
251_14,268_14,0.435
252_14,268_14,0.009
253_14,268_14,0.012
254_14,268_14,-0.186
255_14,268_14,0.163
256_14,268_14,0.273
257_14,268_14,-0.040
258_14,268_14,-0.274
259_14,268_14,-0.255
260_14,268_14,-0.108
261_14,268_14,0.130
262_14,268_14,0.285
263_14,268_14,0.002
264_14,268_14,0.154
265_14,268_14,-0.075
266_14,268_14,-0.248
267_14,268_14,-0.076
